full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T
"  1355 Magoeba (1935 HE)",1.853533854981174,.04477408766782868,22.82421233107744,225.2746840381054,340.4090051366217,1.770543567662959,1.93652414229939,2.52353298974135,28530,0,875,,,13.05,,,,2.975,,.713,.255,,,X
"  1357 Khama (1935 ND)",3.183357270136125,.1586555023258875,13.98359170294252,83.75009878355705,284.1506101660688,2.678300123359912,3.688414416912337,5.67984227706943,28744,0,1109,,,11.03,50.16,,0.0272,,,.726,,,,XCU
"  1359 Prieska (1935 OC)",3.119281369223962,.06449753584001766,11.10110985271241,64.28451693441444,342.3008833063182,2.91809540731734,3.320467331130584,5.50921890606586,40283,0,1223,,,10.3,51.98,,0.0413,,,.710,.355,,,CX:
"  1360 Tarka (1935 OD)",2.634313527902069,.2152358097276557,22.81541778433763,331.4579842945653,287.8153108597178,2.06731492264755,3.201312133156588,4.27572136030831,28700,0,977,,,11.4,29.84,,0.0790,8.87,,,,,Ch,
"  1362 Griqua (1935 QG1)",3.214593814008683,.3715850693900571,24.22564055671931,121.3446556916999,261.9493484491718,2.020098748569418,4.409088879447948,5.76364680146375,30372,0,1755,,,11.18,29.90,,0.0667,6.907,,.720,.360,,,CP
"  1372 Haremari (1935 QK)",2.766752427139629,.1460711337141939,16.45645557493178,327.4849684346046,88.57041482083243,2.362609763400846,3.170895090878413,4.60218053963146,31335,0,896,,,11.0,23.85,,0.0409,15.25,,,,,L,
"  1373 Cincinnati (1935 QN)",3.419583956885589,.3149966421559369,38.93739945858328,297.4709239034316,99.35528204923072,2.342426492896316,4.496741420874862,6.32365413424147,28378,0,1343,,,11.6,,,,5.28,,,,,Xk,
"  1374 Isora (1935 UA)",2.251203889613279,.2780234433608222,5.295032435700931,302.5751323844185,61.06606177531794,1.625316432515719,2.877091346710839,3.3777729073361,28633,0,1144,,,13.2,,,,8.,,,,,Sq,
"  1385 Gelria (1935 MJ)",2.74064310743806,.1047716130066364,6.928446558022851,115.0355316790151,259.6714239809571,2.453501508396254,3.027784706479866,4.53718961033377,29615,0,1351,,,10.70,22.19,,0.1883,,,,,,S,
"  1386 Storeria (1935 PA)",2.364234224178274,.2868342808114977,11.82555303553907,161.5048577768965,153.0720179820351,1.68609080081617,3.042377647540379,3.6353309337604,28707,0,977,,,13.3,,,,8.67,,,,,Ch,
"  1390 Abastumani (1935 TA)",3.440107764667942,.0330843660037916,19.91538418478079,28.97202943569632,333.8655114676247,3.326293980289182,3.553921549046702,6.38066984458203,30819,0,1218,,,9.40,101.58,,0.0298,17.100,,.685,.189,,,P
"  1391 Carelia (1936 DA)",2.548359037264014,.164323057035617,7.593814531218726,103.3726544839255,85.99792081612844,2.129604889836449,2.967113184691578,4.06817030657958,28208,0,1068,,,12.07,,,,,,.897,.433,,,S
"  1392 Pierre (1936 FO)",2.608598215962622,.2005051356205335,12.26192654742557,358.2740006982331,44.03306984468376,2.085560876891555,3.131635555033689,4.21326709574922,27823,0,926,,,11.72,26.44,,0.0519,18.,,.757,.258,,,DX
"  1401 Lavonne (1935 UD)",2.226476834454344,.1800988056399881,7.29064120835935,277.6130268633362,70.79530232521577,1.825491015784015,2.627462653124673,3.32227419958357,28615,0,1105,,,12.25,,,,3.9338,,.880,.480,,,S
"  1403 Idelsonia (1936 QA)",2.722493001493243,.2910931579878488,10.15736298023239,157.0067175561071,192.4007256031067,1.929993916088758,3.514992086897729,4.49219251929464,28285,0,1110,,,11.5,32.80,,0.0945,5.458,,,,,Cgh,
"  1406 Komppa (1936 RF)",2.695573344681413,.09800516063743529,12.42010520688683,333.2541784106959,84.62929306355991,2.431393246025922,2.959753443336903,4.42573016899341,28306,0,1030,,,11.3,25.89,,0.1517,3.508,,,,,Ld,
"  1407 Lindelof (1936 WC)",2.765232538357311,.2806881873174071,5.805553955983237,269.0962245139559,109.5660528162386,1.989064429654685,3.541400647059938,4.598388815196,39609,0,1227,,,10.9,20.98,,0.2309,31.151,,,,,X,
"  1414 Jerome (1937 CE)",2.784640191582786,.1606293531938016,8.858243714572192,143.7799847003926,2.90541998323179,2.337345238731379,3.231935144434193,4.6468840177733,28016,0,1041,,,13.0,17.24,,0.0652,,,,,,Ch,
"  1415 Malautra (1937 EA)",2.224013029050146,.08638039092095172,3.426019744359523,329.231306258982,241.0303099170274,2.031901914187504,2.416124143912787,3.31676111355393,38862,0,1293,,,12.19,14.47,,0.1123,12.,,.878,.475,,,S
"  1416 Renauxa (1937 EC)",3.018264052143538,.1033304361748204,10.0414161694316,352.6542025180905,65.42318872289923,2.706385511144765,3.33014259314231,5.24377500537438,34407,0,1142,,,10.6,28.95,,0.1459,8.700,,.790,.410,,,S
"  1418 Fayeta (1903 RG)",2.241371098898743,.2039661976189714,7.194500759196693,355.131650532191,324.0339029365277,1.784207158403311,2.698535039394175,3.35566697482406,40096,0,1252,,,12.09,10.01,,0.2571,63.641,,.921,.478,,,S
"  1420 Radcliffe (1931 RJ)",2.748133482426674,.0758913144963774,3.489145888868729,261.1664166253017,71.7703207474726,2.539574020033806,2.956692944819541,4.55580301276034,30067,0,1464,,,11.9,,,,,,,,,X,
"  1422 Stromgrenia (1936 QF)",2.247254923753997,.1668962102129315,2.67715093725523,201.6837932218957,170.7747133573129,1.872196593597104,2.622313253910889,3.36888908830975,28055,0,1349,,,13.42,,,,,,.868,.519,,,S
"  1423 Jose (1936 QM)",2.859821470477265,.07790903534913987,2.905849572604631,58.58773806857666,319.5032550062932,2.637015538441623,3.082627402512907,4.83633734025827,28222,0,1542,,,10.8,26.14,,0.1632,12.307,,,,,S,
"  1424 Sundmania (1937 AJ)",3.188896097157805,.06210516392133397,9.175892394695579,43.00550355295863,301.8561533223397,2.990849182315717,3.386943011999892,5.69467253723351,34531,0,1298,,,9.8,70.75,,0.0559,93.73,,,,,X,
"  1427 Ruvuma (1937 KB)",2.748861191046213,.2118328133609519,9.345875791103161,78.45295333360197,242.0194554175395,2.166562191408156,3.331160190684269,4.55761270465105,30783,0,1242,,,11.1,37.56,,0.0657,4.797,,,,,C,
"  1428 Mombasa (1937 NO)",2.810777952065261,.1378780395902343,17.32706827728544,115.818953705827,251.8078638082138,2.42323339831105,3.198322505819473,4.71246361060651,29275,0,1076,,,10.2,56.63,,0.0240,16.67,,,,,Xc,
"  1433 Geramtina (1937 UC)",2.794655764469852,.1722833020115107,8.238367784614375,321.5846862697177,94.1046309725498,2.313183241381484,3.276128287558221,4.67197686258392,27828,0,994,,,11.5,,,,14.,,,,,S,
"  1434 Margot (1936 FD1)",3.018249850231244,.06428040256419694,10.83179067921573,152.4196780740815,147.6156999093298,2.824235534819052,3.212264165643436,5.2437379949221,39277,0,1440,,,10.43,29.65,,0.1353,8.17,,.809,.404,,,S
"  1437 Diomedes (1937 PB)",5.187523549461323,.04537661802863752,20.49074296290901,315.8096936924735,130.9162295251319,4.952131274842855,5.422915824079792,11.8153971510458,27960,0,1226,,,8.30,164.31,,0.0313,24.49,,.700,.250,,,DP
"  1439 Vogtia (1937 TE)",4.001778272340557,.1183195296256317,4.20323457561351,35.60670605654445,101.3600042540444,3.528289749491149,4.475266795189965,8.00548660337312,27664,0,1325,,,10.45,47.87,,0.0509,12.95,,.750,.320,,,XFU
"  1442 Corvina (1937 YF)",2.875010902339952,.07823735916445285,1.254794637141358,220.9115577727688,125.7324518720919,2.650077641771864,3.099944162908041,4.87491947298032,40082,0,1562,,,11.57,,,,,,.871,.437,,,S
"  1445 Konkolya (1938 AF)",3.122418819431748,.1774040391754735,2.284814036900774,89.28387621526423,271.9531187967416,2.568489108867043,3.676348529996454,5.51753295838506,22454,0,1409,,,11.84,,,,,,.658,.332,,,C
"  1449 Virtanen (1938 DO)",2.222607122896228,.1414169649685094,6.641312333854878,110.7925773311775,132.1117634085404,1.908292769258853,2.536921476533604,3.31361658306796,31424,0,1454,,,12.0,,,,30.495,,,,,,S
"  1453 Fennia (1938 ED1)",1.896996724330738,.02828567382676062,23.6730487219172,7.09772227742309,255.073566280016,1.843338893735886,1.950654554925591,2.61281146880221,27737,0,1037,,,12.5,7.23,,0.2494,4.4121,,.928,.532,,,S
"  1456 Saldanha (1937 NG)",3.219933145950481,.2132747655862485,10.49301583648406,282.9696700724745,63.90486622876969,2.5332026590445,3.906663632856461,5.77801259712946,31978,0,1085,,,10.93,43.59,,0.0395,19.035,,.690,.340,,,C:
"  1458 Mineura (1937 RC)",2.626055498084178,.1812369668582693,12.538274258046,181.6720681336615,100.1331773105348,2.15011716480992,3.101993831358436,4.25563186754163,27684,0,1288,,,11.3,17.19,,0.1502,36.,,,,,S,
"  1461 Jean-Jacques (1937 YL)",3.124733718050694,.04490389579260665,15.33019940279064,104.8130676920556,335.7523416056959,2.984421000795701,3.265046435305687,5.5236699777261,28633,0,1003,,,10.01,32.94,,0.1613,16.56,,.715,.210,,,M
"  1467 Mashona (1938 OE)",3.378590621901213,.1328281533480282,21.96343717388383,326.5578863724893,349.7986028943845,2.929818668675109,3.827362575127318,6.21028542198228,30647,0,1078,,,8.57,,,,9.76,,.743,.373,,,GC
"  1471 Tornio (1938 SL1)",2.71732142411761,.1166466230468652,13.62162035119076,322.0690143740757,93.31666859939045,2.400355056261393,3.034287791973828,4.47939872050582,29733,0,947,,,11.0,33.04,,0.0849,6.60,,,,,T,
